"","Cluster","expr","CellType","Condition","Status","Species","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1710","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0010639","negative regulation of organelle organization","26/518","348/18723",4.87178135653235e-06,0.000204712252601489,0.000173281570565503,"ADD3/BUB1/BUB1B/BUB3/CCNB1/CCNF/CENPF/CKAP2/GEN1/GPX1/HNRNPA1/LMNA/MAD2L1/NDC80/NUPR1/PFN1/PHLDB2/PLK1/PTTG1/RAD21/STMN1/TMOD3/TMSB10/TOP2A/TPX2/TSPO",26
"1711","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0097193","intrinsic apoptotic signaling pathway","23/518","288/18723",5.77751247334525e-06,0.000240367400128681,0.000203462372563143,"CAV1/GPX1/HIF1A/HINT1/HSPB1/IFI16/MIF/NDUFS3/NUPR1/PPIA/PTGS2/RACK1/RPL11/RPL26/RPS3/RPS7/RTKN2/SFN/SFPQ/STK24/TP63/TPT1/YBX3",23
"1712","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0051294","establishment of spindle orientation","8/518","37/18723",6.19070368639231e-06,0.000255032714610005,0.000215876034636941,"CENPA/GPSM2/MAD2L1/NDC80/NUMA1/PLK1/SAPCD2/SPAG5",8
"1713","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0070601","centromeric sister chromatid cohesion","5/518","11/18723",6.39925367074916e-06,0.000261064698296,0.000220981892217286,"BUB1/BUB1B/NAA50/SGO1/SGO2",5
"1714","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0000910","cytokinesis","17/518","173/18723",6.51680156266108e-06,0.000263303847752902,0.000222877251824208,"ANLN/AURKA/CDC25B/CENPA/CKAP2/ECT2/INCENP/KIF20A/KIF20B/KIF23/KIF4A/MYH9/NUSAP1/PLK1/PRC1/RACGAP1/STMN1",17
"1715","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:1901991","negative regulation of mitotic cell cycle phase transition","17/518","179/18723",1.02741091549489e-05,0.000411160063515192,0.000348032228918017,"BUB1/BUB1B/BUB3/CCNB1/CDK1/CENPF/FOXN3/GEN1/GTSE1/MAD2L1/NDC80/PLK1/RAD21/RPL26/SOX4/TOPBP1/WEE1",17
"1716","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0051255","spindle midzone assembly","5/518","12/18723",1.07205498265739e-05,0.000424978777087391,0.000359729273723865,"INCENP/KIF23/KIF4A/PRC1/RACGAP1",5
"1717","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0006323","DNA packaging","18/518","199/18723",1.11656346405564e-05,0.000438485951024466,0.000371162611416035,"ANP32B/BANF1/CCNB1/CDK1/CENPW/HJURP/HMGB1/HMGB2/INCENP/NASP/NCAPD3/NCAPG/NUSAP1/PLK1/RBBP4/SMC2/SMC4/TOP2A",18
"1718","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","12/518","95/18723",1.2025896295432e-05,0.000467896446605603,0.000396057539788154,"CAV1/MAD2L1/PPIA/RPL11/RPL37/RPL5/RPS15/RPS20/RPS3/RPS7/SOX4/TSPO",12
"1719","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0072331","signal transduction by p53 class mediator","16/518","163/18723",1.22965210159139e-05,0.000474036525769451,0.000401254896308769,"AURKA/GTSE1/HINT1/IFI16/MIF/NDRG1/NUPR1/RPL11/RPL26/RPL37/RPL5/RPS15/RPS20/RPS7/SOX4/TP63",16
"1720","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0071824","protein-DNA complex subunit organization","20/518","241/18723",1.33249001898041e-05,0.000509011187250516,0.000430859691304765,"ANP32B/ANP32E/CENPA/CENPC/CENPE/CENPF/CENPH/CENPK/CENPN/CENPW/DLGAP5/HJURP/HMGA1/HMGB1/HMGB2/MYC/NASP/POLE3/RBBP4/SUPT16H",20
"1721","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0000132","establishment of mitotic spindle orientation","7/518","30/18723",1.39522434599122e-05,0.000528174117284246,0.000447080423433319,"CENPA/GPSM2/MAD2L1/NDC80/NUMA1/PLK1/SAPCD2",7
"1722","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0032970","regulation of actin filament-based process","27/518","397/18723",1.78063911688468e-05,0.000668057640102629,0.000565486802251255,"ABRACL/ADD3/ARF6/ARHGDIB/ARPC4/CAV1/CCN2/CYFIP2/DBNL/DSP/ECT2/F2RL1/IQGAP1/JUP/MTSS1/MYH9/PFN1/PHLDB2/S100A10/SEMA5A/SFRP1/SMAD3/STMN1/TMOD3/TMSB10/TPM1/WDR1",27
"1723","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0070192","chromosome organization involved in meiotic cell cycle","10/518","69/18723",1.89321269909564e-05,0.000704007058548663,0.000595916694014362,"BUB1/BUB1B/FANCD2/INCENP/NCAPD3/RAD21/SGO1/SGO2/SMC2/SMC4",10
"1724","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0051642","centrosome localization","7/518","32/18723",2.19878319512233e-05,0.000810463770693337,0.000686028477961068,"ASPM/AURKA/DLGAP5/GPSM2/MAD2L1/SUN2/SYNE2",7
"1725","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0150115","cell-substrate junction organization","12/518","101/18723",2.25739709144494e-05,0.000824833267674055,0.000698191741143474,"ARF6/COL17A1/IQGAP1/ITGB4/MAP4K4/PHLDB2/RCC2/S100A10/SFRP1/SMAD3/TLN1/VCL",12
"1726","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0031396","regulation of protein ubiquitination","18/518","210/18723",2.31998079238973e-05,0.000840393042208761,0.000711362531532204,"BCL10/CAV1/CDC20/MAD2L1/MYCBP2/PLK1/PPIA/RPL11/RPL37/RPL5/RPS15/RPS20/RPS3/RPS7/SOX4/TSPO/UBE2C/UBE2S",18
"1727","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0030099","myeloid cell differentiation","26/518","381/18723",2.39730260566041e-05,0.000853683521100428,0.000722612444650002,"EPAS1/F2RL1/FOS/HIF1A/HMGB1/HMGB2/IFI16/JAG1/JUN/KITLG/LBR/LTBR/MYC/MYH9/NFKBIA/NME2/PRKX/PTBP3/RASSF2/RPS14/RPS19/RPS6/SFRP1/TMOD3/TRIB1/WDR1",26
"1728","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0050678","regulation of epithelial cell proliferation","26/518","381/18723",2.39730260566041e-05,0.000853683521100428,0.000722612444650002,"AIMP1/ATP5F1A/CAV1/CAV2/CDH3/CLDN1/ERRFI1/GLUL/GPX1/GRN/HES1/HIF1A/HMGB1/HMGB2/MTSS1/MYC/NME2/NR4A1/NUPR1/SEMA5A/SFN/SFRP1/SMAD3/TGFB2/TP63/UHRF1",26
"1729","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0010948","negative regulation of cell cycle process","22/518","294/18723",2.5332629069482e-05,0.000894518549159355,0.000757177829507117,"BUB1/BUB1B/BUB3/CCNB1/CCNF/CDK1/CENPF/FANCD2/FOXN3/GEN1/GTSE1/MAD2L1/NDC80/NEK2/PLK1/PTTG1/RAD21/RNASEH2B/RPL26/SOX4/TOPBP1/WEE1",22
"1730","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0000212","meiotic spindle organization","5/518","14/18723",2.58812106267393e-05,0.000906273725446321,0.000767128164103088,"ASPM/AURKA/CCNB2/MYH9/TUBG1",5
"1731","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0061842","microtubule organizing center localization","7/518","33/18723",2.72469624429219e-05,0.000946212695745105,0.000800935068243871,"ASPM/AURKA/DLGAP5/GPSM2/MAD2L1/SUN2/SYNE2",7
"1732","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0051302","regulation of cell division","16/518","177/18723",3.42988376456477e-05,0.00118134193268042,0.000999963523767415,"ASPM/AURKA/CDC25B/ECT2/INCENP/KIF20A/KIF20B/KIF23/MYC/PLK1/PRC1/RACGAP1/RACK1/SFN/TGFB2/TP63",16
"1733","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0050673","epithelial cell proliferation","28/518","437/18723",3.65782797491413e-05,0.00124960919923489,0.00105774931341334,"AIMP1/ATP5F1A/CAV1/CAV2/CDH3/CLDN1/ERRFI1/FST/GLUL/GPX1/GRN/HES1/HIF1A/HMGB1/HMGB2/MTSS1/MYC/NME2/NR4A1/NUPR1/PRKX/SEMA5A/SFN/SFRP1/SMAD3/TGFB2/TP63/UHRF1",28
"1734","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0034660","ncRNA metabolic process","30/518","485/18723",3.74388154897744e-05,0.00126869276361316,0.00107390286536458,"DDX54/DICER1/EIF4A3/NSA2/PA2G4/RPL10A/RPL11/RPL14/RPL26/RPL35/RPL35A/RPL5/RPL7/RPL7A/RPS14/RPS15/RPS16/RPS19/RPS21/RPS24/RPS25/RPS27/RPS28/RPS6/RPS7/RPS8/SBDS/SMAD3/SNU13/WDR43",30
"1735","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","5/518","15/18723",3.79402355169021e-05,0.00127539895713618,0.00107957941736095,"CENPC/CENPE/KIF2C/NDC80/NUF2",5
"1736","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:2001235","positive regulation of apoptotic signaling pathway","13/518","126/18723",4.73153058325021e-05,0.00157792789768392,0.00133565930165434,"BCL10/CAV1/LTBR/NUPR1/RACK1/RPL11/RPL26/RPS3/RPS7/SFPQ/SFRP1/TIMP3/TP63",13
"1737","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:1901798","positive regulation of signal transduction by p53 class mediator","6/518","25/18723",4.92861816855922e-05,0.00163071287750282,0.0013803398915509,"RPL11/RPL26/RPL37/RPS15/RPS20/RPS7",6
"1738","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0010389","regulation of G2/M transition of mitotic cell cycle","11/518","94/18723",5.68097684995438e-05,0.00186495818152409,0.00157862012960492,"AURKA/CCNB1/CDC25B/CDK1/CENPF/FOXN3/PLK1/RAD21/RCC2/RNASEH2B/TOPBP1",11
"1739","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0042634","regulation of hair cycle","6/518","26/18723",6.25833039811035e-05,0.00202240935211547,0.00171189689140464,"CDH3/FA2H/FST/HPSE/NUMA1/TGFB2",6
"1740","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0007044","cell-substrate junction assembly","11/518","95/18723",6.26743231929397e-05,0.00202240935211547,0.00171189689140464,"COL17A1/IQGAP1/ITGB4/MAP4K4/PHLDB2/RCC2/S100A10/SFRP1/SMAD3/TLN1/VCL",11
"1741","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0070542","response to fatty acid","9/518","64/18723",6.3049886988845e-05,0.00202240935211547,0.00171189689140464,"ACSL1/CCN2/CCNB1/CLDN1/CPT1A/FOXO1/LDLR/NME2/PTGS2",9
"1742","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0044839","cell cycle G2/M phase transition","14/518","148/18723",6.40566545084336e-05,0.00203913683518514,0.00172605610513554,"AURKA/CCNA2/CCNB1/CCNB2/CDC25B/CDK1/CENPF/FOXN3/PLK1/RAD21/RCC2/RNASEH2B/TOPBP1/WEE1",14
"1743","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:1901988","negative regulation of cell cycle phase transition","19/518","249/18723",6.87337954688634e-05,0.00217157450045236,0.00183815983291879,"BUB1/BUB1B/BUB3/CCNB1/CDK1/CENPF/FANCD2/FOXN3/GEN1/GTSE1/MAD2L1/NDC80/PLK1/RAD21/RNASEH2B/RPL26/SOX4/TOPBP1/WEE1",19
"1744","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0062197","cellular response to chemical stress","23/518","337/18723",6.99446709915589e-05,0.00219333960825769,0.00185658321508623,"CAV1/CDK1/ECT2/EPAS1/ERRFI1/FOS/FOXO1/GPX1/HIF1A/HSPB1/JUN/MGST1/NME2/PPIA/PTGS2/RACK1/RPS3/SFPQ/SLC25A24/STK24/TPM1/TSPO/YBX3",23
"1745","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:1902903","regulation of supramolecular fiber organization","25/518","383/18723",7.05538329151068e-05,0.00219605337710577,0.0018588803229641,"ADD3/ARF6/ARPC4/CCN2/CKAP2/CYFIP2/DBNL/F2RL1/GPX1/LDLR/MTSS1/NUMA1/PFN1/PHLDB2/RPS3/S100A10/SEMA5A/SFRP1/SMAD3/STMN1/TMOD3/TMSB10/TPM1/TPX2/WDR1",25
"1746","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0051797","regulation of hair follicle development","5/518","17/18723",7.46729372770117e-05,0.00230717413557355,0.0019529400546364,"CDH3/FST/HPSE/NUMA1/TGFB2",5
"1747","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0090224","regulation of spindle organization","7/518","39/18723",8.49810907727666e-05,0.00260650031698661,0.00220630891833406,"GPSM2/KIF15/NUMA1/PLK1/SPAG5/TACC3/TPX2",7
"1748","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0000470","maturation of LSU-rRNA","6/518","28/18723",9.7708846790928e-05,0.00295375952673007,0.00250025136922791,"NSA2/RPL10A/RPL35/RPL7/RPL7A/SNU13",6
"1749","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0007064","mitotic sister chromatid cohesion","6/518","28/18723",9.7708846790928e-05,0.00295375952673007,0.00250025136922791,"CDC20/NAA50/RAD21/SGO1/SMC1A/SMC3",6
"1750","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0030866","cortical actin cytoskeleton organization","7/518","40/18723",0.000100575600101245,0.0030106728533084,0.0025484264564065,"ANLN/ARF6/CAVIN3/ECT2/EHD2/RACGAP1/TLN1",7
"1751","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:2000116","regulation of cysteine-type endopeptidase activity","18/518","235/18723",0.00010102448175071,0.0030106728533084,0.0025484264564065,"ANP32B/BCL10/BIRC5/CCN2/CYFIP2/GPX1/HMGB1/IFI16/MYC/NLE1/NR4A1/PTGS2/RACK1/RPS3/SFN/SMAD3/TP63/UACA",18
"1752","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0006913","nucleocytoplasmic transport","21/518","301/18723",0.000105199664479818,0.00306541732483424,0.0025947656856672,"ALYREF/ANP32B/CDK1/DDX39A/ECT2/EGR2/ENY2/HNRNPA1/JUP/KPNA2/LMNA/NFKBIA/NUP50/PTGS2/RAN/RPS15/RSRC1/SFN/SIX2/SMAD3/TNPO2",21
"1753","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0051169","nuclear transport","21/518","301/18723",0.000105199664479818,0.00306541732483424,0.0025947656856672,"ALYREF/ANP32B/CDK1/DDX39A/ECT2/EGR2/ENY2/HNRNPA1/JUP/KPNA2/LMNA/NFKBIA/NUP50/PTGS2/RAN/RPS15/RSRC1/SFN/SIX2/SMAD3/TNPO2",21
"1754","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0007519","skeletal muscle tissue development","14/518","155/18723",0.000105673556879026,0.00306541732483424,0.0025947656856672,"BTG2/CAV1/CAV2/EEF2/EGR1/EGR2/FOS/GPX1/MAFF/NR4A1/NUPR1/RCAN1/VAMP5/YBX3",14
"1755","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:1904668","positive regulation of ubiquitin protein ligase activity","4/518","10/18723",0.000106509026517325,0.00306541732483424,0.0025947656856672,"CDC20/PLK1/UBE2C/UBE2S",4
"1756","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:2000434","regulation of protein neddylation","4/518","10/18723",0.000106509026517325,0.00306541732483424,0.0025947656856672,"EPAS1/HIF1A/RPL11/RPL5",4
"1757","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0000086","G2/M transition of mitotic cell cycle","13/518","137/18723",0.000112451908030065,0.00321444161593423,0.00272090939658854,"AURKA/CCNA2/CCNB1/CDC25B/CDK1/CENPF/FOXN3/PLK1/RAD21/RCC2/RNASEH2B/TOPBP1/WEE1",13
"1758","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:1902749","regulation of cell cycle G2/M phase transition","11/518","102/18723",0.000120209372501516,0.0034129715084552,0.00288895782135578,"AURKA/CCNB1/CDC25B/CDK1/CENPF/FOXN3/PLK1/RAD21/RCC2/RNASEH2B/TOPBP1",11
"1759","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0006260","DNA replication","19/518","260/18723",0.000121798834795212,0.00343489062959383,0.00290751157027921,"ALYREF/CCNA2/CDK1/DBF4/DUT/GEN1/HMGA1/JUN/NASP/NFIX/NUCKS1/POLE3/PTMS/RBBP4/RRM1/SMC3/SSRP1/SUPT16H/TOPBP1",19
"1760","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0051403","stress-activated MAPK cascade","18/518","239/18723",0.000125099992530008,0.00350446779074062,0.00296640613865892,"ANKRD6/CCN2/F2RL1/FOXO1/HMGB1/LTBR/MAP2K3/MAP4K4/MECOM/MYC/PBK/PPIA/RASSF2/SFRP1/SMAD3/TGFB2/TRIB1/WNT7B",18
"1761","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0006414","translational elongation","8/518","55/18723",0.000126171335741303,0.00351107253499969,0.00297199681749642,"EEF1B2/EEF1D/EEF1G/EEF2/EEF2K/EIF4A3/RACK1/RPLP2",8
"1762","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0031099","regeneration","16/518","198/18723",0.000130854650692665,0.00361744238296433,0.00306203507403404,"AURKA/CCNA2/CCNB1/CDK1/CLDN1/CPT1A/GPX1/GRN/MAP4K4/PTPRS/RPL19/RPS15/RPS16/STK24/TNC/TSPO",16
"1763","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0034501","protein localization to kinetochore","5/518","19/18723",0.00013403336984537,0.00365719623435224,0.00309568528166442,"BUB3/CDK1/KNL1/NDC80/RCC2",5
"1764","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:1903083","protein localization to condensed chromosome","5/518","19/18723",0.00013403336984537,0.00365719623435224,0.00309568528166442,"BUB3/CDK1/KNL1/NDC80/RCC2",5
"1765","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0006753","nucleoside phosphate metabolic process","29/518","497/18723",0.000139578715325911,0.00377258683861931,0.00319335928447472,"ACSF2/ACSL1/ATP5F1A/ATP5MC2/ATP5MC3/ATP5ME/DCK/DTYMK/DUT/GNAI3/HIF1A/HINT1/HMGCS1/HSD17B12/IDH2/NME2/NUPR1/PGK1/PKM/PTHLH/RAN/REXO2/RNASEH2B/RRM1/SLC25A1/SLC26A2/SULT1B1/SULT1E1/TK1",29
"1766","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0030177","positive regulation of Wnt signaling pathway","13/518","140/18723",0.000140057959739317,0.00377258683861931,0.00319335928447472,"ANKRD6/ASPM/CAV1/CDH3/GPRC5B/JUP/MBD2/NLE1/RPS12/SEMA5A/SFRP1/SMAD3/SOX4",13
"1767","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0150116","regulation of cell-substrate junction organization","9/518","71/18723",0.000143686642919967,0.00384567690159046,0.0032552273980997,"ARF6/IQGAP1/MAP4K4/PHLDB2/RCC2/S100A10/SFRP1/SMAD3/VCL",9
"1768","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0045216","cell-cell junction organization","16/518","200/18723",0.000147049856187238,0.00391078161834668,0.00331033620290925,"CAV1/CLDN1/DSP/ECT2/F2RL1/IRX3/JUP/MPP7/MTSS1/NECTIN1/PKP1/SMAD3/TGFB2/TLN1/VCL/WDR1",16
"1769","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0001667","ameboidal-type cell migration","28/518","475/18723",0.00015308512874054,0.00404568371677828,0.00342452598486781,"AMOTL1/ANLN/ARF6/ARHGDIB/ARID5B/ATP5F1A/C1QBP/FAT2/GLUL/GPX1/GRN/HIF1A/HMGB1/HSPB1/ITGB4/JUP/KITLG/MAP2K3/MAP4K4/MYH9/NR4A1/PFN1/PRKX/PTGS2/RCC2/S100A2/SEMA5A/TGFB2",28
"1770","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0051798","positive regulation of hair follicle development","4/518","11/18723",0.000163714611001082,0.00427284966103445,0.00361681379910204,"FST/HPSE/NUMA1/TGFB2",4
"1771","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0072697","protein localization to cell cortex","4/518","11/18723",0.000163714611001082,0.00427284966103445,0.00361681379910204,"GPSM2/NUMA1/PLK1/SAPCD2",4
"1772","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0090263","positive regulation of canonical Wnt signaling pathway","11/518","106/18723",0.0001698843089471,0.00440650534688712,0.00372994853757148,"ASPM/CAV1/CDH3/GPRC5B/JUP/NLE1/RPS12/SEMA5A/SFRP1/SMAD3/SOX4",11
"1773","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0071103","DNA conformation change","20/518","290/18723",0.000178132257928973,0.00459209661237759,0.00388704487918632,"ANP32B/BANF1/CCNB1/CDK1/CENPW/HJURP/HMGA1/HMGB1/HMGB2/HMGB3/INCENP/NASP/NCAPD3/NCAPG/NUSAP1/PLK1/RBBP4/SMC2/SMC4/TOP2A",20
"1774","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","8/518","58/18723",0.00018473709103147,0.00470503635599675,0.00398264431646911,"CAV1/NUPR1/RACK1/RPL11/RPL26/RPS3/RPS7/SFPQ",8
"1775","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:1901888","regulation of cell junction assembly","16/518","204/18723",0.000184752736492019,0.00470503635599675,0.00398264431646911,"AMIGO2/ARF6/CAV1/CLDN1/EEF2K/IQGAP1/IRX3/MAP4K4/NECTIN1/PHLDB2/PTPRS/RCC2/S100A10/SFRP1/SMAD3/VCL",16
"1776","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0031098","stress-activated protein kinase signaling cascade","18/518","247/18723",0.00018878569959293,0.00477878017885237,0.00404506581435961,"ANKRD6/CCN2/F2RL1/FOXO1/HMGB1/LTBR/MAP2K3/MAP4K4/MECOM/MYC/PBK/PPIA/RASSF2/SFRP1/SMAD3/TGFB2/TRIB1/WNT7B",18
"1777","downregulated.Cluster2.ACN4.Infected.Camel","downregulated","Cluster2","ACN4","Infected","Camel","GO:0051495","positive regulation of cytoskeleton organization","17/518","226/18723",0.0001941543821811,0.00488524978398193,0.00413518851175504,"ARF6/ARPC4/CCN2/F2RL1/GPSM2/KATNBL1/MTSS1/NUMA1/PFN1/RPS3/S100A10/SEMA5A/SFRP1/SMAD3/SPAG5/TPM1/WDR1",17
