"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903052","GO:1903052","positive regulation of proteolysis involved in cellular protein catabolic process","3/118","133/18723",0.0518855373098425,0.195275524412814,0.151819031034132,"CLU/RACK1/NFE2L2",3
"GO:0009416","GO:0009416","response to light stimulus","5/118","320/18723",0.0520402638481304,0.195570668977651,0.152048494311639,"GPX1/APP/CAT/CCND1/PTGS2",5
"GO:0002274","GO:0002274","myeloid leukocyte activation","4/118","223/18723",0.052685020532619,0.197700706927303,0.153704514944816,"CLU/GRN/APP/S100A13",4
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","3/118","134/18723",0.0528384643953189,0.197700706927303,0.153704514944816,"CD81/B2M/LAMP1",3
"GO:0032434","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","3/118","134/18723",0.0528384643953189,0.197700706927303,0.153704514944816,"CLU/RACK1/NFE2L2",3
"GO:0032984","GO:0032984","protein-containing complex disassembly","4/118","224/18723",0.0533924039675649,0.198345779539985,0.154206033500705,"CFL1/EIF5A/LAMP2/TMOD3",4
"GO:0001836","GO:0001836","release of cytochrome c from mitochondria","2/118","59/18723",0.0533978103326531,0.198345779539985,0.154206033500705,"CLU/GPX1",2
"GO:0019369","GO:0019369","arachidonic acid metabolic process","2/118","59/18723",0.0533978103326531,0.198345779539985,0.154206033500705,"GPX1/PTGS2",2
"GO:0030042","GO:0030042","actin filament depolymerization","2/118","59/18723",0.0533978103326531,0.198345779539985,0.154206033500705,"CFL1/TMOD3",2
"GO:0050732","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","2/118","59/18723",0.0533978103326531,0.198345779539985,0.154206033500705,"SFRP1/RACK1",2
"GO:0001101","GO:0001101","response to acid chemical","3/118","135/18723",0.0537998452082346,0.199549932371498,0.155142214912313,"TMBIM6/RHOA/NQO1",3
"GO:0010001","GO:0010001","glial cell differentiation","4/118","225/18723",0.0541049714702063,0.200102513532668,0.155571825006608,"CLU/RHOA/GRN/APP",4
"GO:0016485","GO:0016485","protein processing","4/118","225/18723",0.0541049714702063,0.200102513532668,0.155571825006608,"ENO1/PGK1/PRNP/ECE1",4
"GO:0003158","GO:0003158","endothelium development","3/118","136/18723",0.0547696455755157,0.200822033776891,0.15613122366456,"GPX1/RHOA/STC1",3
"GO:0043401","GO:0043401","steroid hormone mediated signaling pathway","3/118","136/18723",0.0547696455755157,0.200822033776891,0.15613122366456,"CALR/SFRP1/RHOA",3
"GO:0043624","GO:0043624","cellular protein complex disassembly","3/118","136/18723",0.0547696455755157,0.200822033776891,0.15613122366456,"CFL1/EIF5A/TMOD3",3
"GO:0072073","GO:0072073","kidney epithelium development","3/118","136/18723",0.0547696455755157,0.200822033776891,0.15613122366456,"SFRP1/CAT/MAGED1",3
"GO:0099024","GO:0099024","plasma membrane invagination","3/118","136/18723",0.0547696455755157,0.200822033776891,0.15613122366456,"RHOA/CDC42/RAC1",3
"GO:1900180","GO:1900180","regulation of protein localization to nucleus","3/118","136/18723",0.0547696455755157,0.200822033776891,0.15613122366456,"ORMDL3/MAGED1/PTGS2",3
"GO:0060562","GO:0060562","epithelial tube morphogenesis","5/118","325/18723",0.0549182794057554,0.20107935730993,0.15633128257909,"SFRP1/RHOA/SPINT2/MAGED1/LMO4",5
"GO:0031638","GO:0031638","zymogen activation","2/118","60/18723",0.0550173411851442,0.201154701080634,0.156389859394066,"ENO1/PGK1",2
"GO:0010977","GO:0010977","negative regulation of neuron projection development","3/118","137/18723",0.0557478307475789,0.203245647519267,0.158015487916698,"ITM2C/RHOA/B2M",3
"GO:0030879","GO:0030879","mammary gland development","3/118","137/18723",0.0557478307475789,0.203245647519267,0.158015487916698,"GPX1/PAM/CCND1",3
"GO:0006900","GO:0006900","vesicle budding from membrane","2/118","61/18723",0.0566540848947311,0.205381074377929,0.159675698214436,"AP2M1/TMED10",2
"GO:0019748","GO:0019748","secondary metabolic process","2/118","61/18723",0.0566540848947311,0.205381074377929,0.159675698214436,"PAM/NFE2L2",2
"GO:0060997","GO:0060997","dendritic spine morphogenesis","2/118","61/18723",0.0566540848947311,0.205381074377929,0.159675698214436,"CFL1/CDC42",2
"GO:2000401","GO:2000401","regulation of lymphocyte migration","2/118","61/18723",0.0566540848947311,0.205381074377929,0.159675698214436,"RHOA/APP",2
"GO:0032273","GO:0032273","positive regulation of protein polymerization","3/118","138/18723",0.0567343654108283,0.205381608118578,0.159676113176774,"RHOA/RAC1/RPS3",3
"GO:0045444","GO:0045444","fat cell differentiation","4/118","229/18723",0.0570069668941889,0.205409016086839,0.159697421792877,"SFRP1/GPX1/CCND1/PTGS2",4
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","4/118","229/18723",0.0570069668941889,0.205409016086839,0.159697421792877,"SFRP1/EIF5A/NFE2L2/RPS3",4
"GO:0071695","GO:0071695","anatomical structure maturation","4/118","229/18723",0.0570069668941889,0.205409016086839,0.159697421792877,"RHOA/APP/AGRN/EPAS1",4
"GO:0050863","GO:0050863","regulation of T cell activation","5/118","329/18723",0.0572861832057093,0.205409016086839,0.159697421792877,"CD81/RHOA/B2M/RPS3/PRNP",5
"GO:0048732","GO:0048732","gland development","6/118","436/18723",0.0578475028296349,0.205409016086839,0.159697421792877,"SFRP1/GPX1/PAM/CDC42/LMO4/CCND1",6
"GO:0032623","GO:0032623","interleukin-2 production","2/118","62/18723",0.0583077643673831,0.205409016086839,0.159697421792877,"RPS3/PRNP",2
"GO:0032663","GO:0032663","regulation of interleukin-2 production","2/118","62/18723",0.0583077643673831,0.205409016086839,0.159697421792877,"RPS3/PRNP",2
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","2/118","62/18723",0.0583077643673831,0.205409016086839,0.159697421792877,"APP/HSPB1",2
"GO:0046148","GO:0046148","pigment biosynthetic process","2/118","62/18723",0.0583077643673831,0.205409016086839,0.159697421792877,"NFE2L1/PGRMC1",2
"GO:0046847","GO:0046847","filopodium assembly","2/118","62/18723",0.0583077643673831,0.205409016086839,0.159697421792877,"CDC42/AGRN",2
"GO:0019216","GO:0019216","regulation of lipid metabolic process","5/118","331/18723",0.0584919623036571,0.205409016086839,0.159697421792877,"NPC2/CD81/CDC42/ORMDL3/PTGS2",5
"GO:0015748","GO:0015748","organophosphate ester transport","3/118","140/18723",0.0587323392103317,0.205409016086839,0.159697421792877,"NPC2/DBI/TMEM30A",3
"GO:0008584","GO:0008584","male gonad development","3/118","141/18723",0.0597437050096334,0.205409016086839,0.159697421792877,"SFRP1/CSDE1/CCND1",3
"GO:0034341","GO:0034341","response to interferon-gamma","3/118","141/18723",0.0597437050096334,0.205409016086839,0.159697421792877,"GAPDH/CDC42/RPL13A",3
"GO:0050921","GO:0050921","positive regulation of chemotaxis","3/118","141/18723",0.0597437050096334,0.205409016086839,0.159697421792877,"CALR/HSPB1/RAC1",3
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","6/118","440/18723",0.0599297512509609,0.205409016086839,0.159697421792877,"CLU/APP/CAT/RPS3/PRDX3/PRNP",6
"GO:0031343","GO:0031343","positive regulation of cell killing","2/118","63/18723",0.0599781052649512,0.205409016086839,0.159697421792877,"B2M/LAMP1",2
"GO:0070059","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","2/118","63/18723",0.0599781052649512,0.205409016086839,0.159697421792877,"TMBIM6/ERP29",2
"GO:0007160","GO:0007160","cell-matrix adhesion","4/118","233/18723",0.0599914129326254,0.205409016086839,0.159697421792877,"SFRP1/RHOA/RAC1/ITGAV",4
"GO:0046546","GO:0046546","development of primary male sexual characteristics","3/118","142/18723",0.0607632736501349,0.205409016086839,0.159697421792877,"SFRP1/CSDE1/CCND1",3
"GO:0002291","GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"CD81",1
"GO:0003056","GO:0003056","regulation of vascular associated smooth muscle contraction","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"RHOA",1
"GO:0006735","GO:0006735","NADH regeneration","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"ENO1",1
"GO:0009750","GO:0009750","response to fructose","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"PTGS2",1
"GO:0009950","GO:0009950","dorsal/ventral axis specification","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"SFRP1",1
"GO:0010944","GO:0010944","negative regulation of transcription by competitive promoter binding","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"MUC1",1
"GO:0016139","GO:0016139","glycoside catabolic process","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"FUCA1",1
"GO:0018401","GO:0018401","peptidyl-proline hydroxylation to 4-hydroxy-L-proline","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"P4HB",1
"GO:0019062","GO:0019062","virion attachment to host cell","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"CD81",1
"GO:0031915","GO:0031915","positive regulation of synaptic plasticity","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"PTGS2",1
"GO:0032070","GO:0032070","regulation of deoxyribonuclease activity","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"RPS3",1
"GO:0034756","GO:0034756","regulation of iron ion transport","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"B2M",1
"GO:0036363","GO:0036363","transforming growth factor beta activation","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"ITGAV",1
"GO:0042996","GO:0042996","regulation of Golgi to plasma membrane protein transport","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"RACK1",1
"GO:0045792","GO:0045792","negative regulation of cell size","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"RHOA",1
"GO:0048194","GO:0048194","Golgi vesicle budding","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"TMED10",1
"GO:0050861","GO:0050861","positive regulation of B cell receptor signaling pathway","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"CD81",1
"GO:0051342","GO:0051342","regulation of cyclic-nucleotide phosphodiesterase activity","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"RACK1",1
"GO:0060525","GO:0060525","prostate glandular acinus development","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"SFRP1",1
"GO:0061140","GO:0061140","lung secretory cell differentiation","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"AGR2",1
"GO:0061621","GO:0061621","canonical glycolysis","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"ENO1",1
"GO:0061718","GO:0061718","glucose catabolic process to pyruvate","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"ENO1",1
"GO:0071803","GO:0071803","positive regulation of podosome assembly","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"RHOA",1
"GO:0090179","GO:0090179","planar cell polarity pathway involved in neural tube closure","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"SFRP1",1
"GO:0098885","GO:0098885","modification of postsynaptic actin cytoskeleton","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"RHOA",1
"GO:1901838","GO:1901838","positive regulation of transcription of nucleolar large rRNA by RNA polymerase I","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"NCL",1
"GO:1902513","GO:1902513","regulation of organelle transport along microtubule","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"LAMP1",1
"GO:1902959","GO:1902959","regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"TMED10",1
"GO:1904338","GO:1904338","regulation of dopaminergic neuron differentiation","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"SFRP1",1
"GO:1904350","GO:1904350","regulation of protein catabolic process in the vacuole","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"CD81",1
"GO:1904668","GO:1904668","positive regulation of ubiquitin protein ligase activity","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"SKP1",1
"GO:1905383","GO:1905383","protein localization to presynapse","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"HSPB1",1
"GO:2000121","GO:2000121","regulation of removal of superoxide radicals","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"NFE2L2",1
"GO:2000434","GO:2000434","regulation of protein neddylation","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"EPAS1",1
"GO:2000510","GO:2000510","positive regulation of dendritic cell chemotaxis","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"CALR",1
"GO:2001225","GO:2001225","regulation of chloride transport","1/118","10/18723",0.0612806977032874,0.205409016086839,0.159697421792877,"PRNP",1
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","5/118","336/18723",0.0615700270020762,0.205409016086839,0.159697421792877,"CD81/RHOA/B2M/RPS3/PRNP",5
"GO:0001885","GO:0001885","endothelial cell development","2/118","64/18723",0.061664835981927,0.205409016086839,0.159697421792877,"GPX1/STC1",2
"GO:0006749","GO:0006749","glutathione metabolic process","2/118","64/18723",0.061664835981927,0.205409016086839,0.159697421792877,"GPX1/NFE2L2",2
"GO:0048857","GO:0048857","neural nucleus development","2/118","64/18723",0.061664835981927,0.205409016086839,0.159697421792877,"RHOA/CDC42",2
"GO:0070542","GO:0070542","response to fatty acid","2/118","64/18723",0.061664835981927,0.205409016086839,0.159697421792877,"CAT/PTGS2",2
"GO:0030010","GO:0030010","establishment of cell polarity","3/118","143/18723",0.061791007180239,0.205409016086839,0.159697421792877,"RHOA/CDC42/RACK1",3
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","3/118","143/18723",0.061791007180239,0.205409016086839,0.159697421792877,"ENO1/APP/PTGS2",3
"GO:0001655","GO:0001655","urogenital system development","5/118","338/18723",0.0628266751842275,0.205775069742118,0.159982014096076,"SFRP1/RHOA/CAT/TMED10/MAGED1",5
"GO:0010324","GO:0010324","membrane invagination","3/118","144/18723",0.0628268671561044,0.205775069742118,0.159982014096076,"RHOA/CDC42/RAC1",3
"GO:0033135","GO:0033135","regulation of peptidyl-serine phosphorylation","3/118","144/18723",0.0628268671561044,0.205775069742118,0.159982014096076,"APP/RACK1/PTGS2",3
"GO:0033673","GO:0033673","negative regulation of kinase activity","4/118","237/18723",0.0630578395540106,0.205775069742118,0.159982014096076,"SFRP1/HSPB1/RACK1/PRDX3",4
"GO:0002720","GO:0002720","positive regulation of cytokine production involved in immune response","2/118","65/18723",0.0633676876223817,0.205775069742118,0.159982014096076,"CD81/B2M",2
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization","2/118","65/18723",0.0633676876223817,0.205775069742118,0.159982014096076,"TMOD3/TMSB10",2
"GO:0032507","GO:0032507","maintenance of protein location in cell","2/118","65/18723",0.0633676876223817,0.205775069742118,0.159982014096076,"SKP1/TMSB10",2
"GO:0070613","GO:0070613","regulation of protein processing","2/118","65/18723",0.0633676876223817,0.205775069742118,0.159982014096076,"ENO1/PRNP",2
"GO:1905330","GO:1905330","regulation of morphogenesis of an epithelium","2/118","65/18723",0.0633676876223817,0.205775069742118,0.159982014096076,"SFRP1/MAGED1",2
"GO:0002697","GO:0002697","regulation of immune effector process","5/118","339/18723",0.063460440867486,0.205775069742118,0.159982014096076,"TMBIM6/CD81/GRN/B2M/LAMP1",5
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","3/118","145/18723",0.0638708146530853,0.205775069742118,0.159982014096076,"RHOA/GRN/NONO",3
"GO:0010876","GO:0010876","lipid localization","6/118","448/18723",0.0642277213619088,0.205775069742118,0.159982014096076,"CLU/NPC2/LRP10/DBI/TMEM30A/ITGAV",6
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","6/118","448/18723",0.0642277213619088,0.205775069742118,0.159982014096076,"CD81/RHOA/B2M/SPINT2/RPS3/PRNP",6
"GO:0051403","GO:0051403","stress-activated MAPK cascade","4/118","239/18723",0.0646216301047052,0.205775069742118,0.159982014096076,"SFRP1/PRDX1/APP/CDC42",4
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","4/118","239/18723",0.0646216301047052,0.205775069742118,0.159982014096076,"CD81/RHOA/B2M/RPS3",4
"GO:0007043","GO:0007043","cell-cell junction assembly","3/118","146/18723",0.0649228102770282,0.205775069742118,0.159982014096076,"RHOA/CLDN8/CDH6",3
"GO:0048813","GO:0048813","dendrite morphogenesis","3/118","146/18723",0.0649228102770282,0.205775069742118,0.159982014096076,"CFL1/CDC42/TMEM106B",3
